,precision,recall,f1-score,support
Western Gull,0.0,0.0,0.0,30.0
Anna Hummingbird,0.38461538461538464,0.16666666666666666,0.23255813953488372,30.0
Ruby throated Hummingbird,0.3157894736842105,0.4,0.35294117647058826,30.0
Rufous Hummingbird,0.5909090909090909,0.43333333333333335,0.5,30.0
Green Violetear,0.8095238095238095,0.5666666666666667,0.6666666666666666,30.0
Long tailed Jaeger,0.0,0.0,0.0,30.0
Pomarine Jaeger,0.0,0.0,0.0,30.0
Blue Jay,0.8461538461538461,0.7333333333333333,0.7857142857142857,30.0
Florida Jay,0.6956521739130435,0.5333333333333333,0.6037735849056604,30.0
Green Jay,0.0,0.0,0.0,27.0
Dark eyed Junco,0.0,0.0,0.0,30.0
Tropical Kingbird,0.0,0.0,0.0,30.0
Gray Kingbird,0.0,0.0,0.0,29.0
Belted Kingfisher,0.0,0.0,0.0,30.0
Green Kingfisher,0.0,0.0,0.0,30.0
Pied Kingfisher,0.0,0.0,0.0,30.0
Ringed Kingfisher,0.0,0.0,0.0,30.0
White breasted Kingfisher,1.0,0.06666666666666667,0.125,30.0
Red legged Kittiwake,0.0,0.0,0.0,23.0
Horned Lark,0.0,0.0,0.0,30.0
Pacific Loon,0.25,0.13333333333333333,0.17391304347826086,30.0
Mallard,0.6666666666666666,0.4,0.5,30.0
Western Meadowlark,0.0,0.0,0.0,30.0
Hooded Merganser,0.6666666666666666,0.5333333333333333,0.5925925925925926,30.0
Red breasted Merganser,0.5,0.5333333333333333,0.5161290322580645,30.0
Mockingbird,0.0,0.0,0.0,30.0
Nighthawk,0.0,0.0,0.0,30.0
Clark Nutcracker,0.0,0.0,0.0,30.0
White breasted Nuthatch,0.0,0.0,0.0,30.0
Baltimore Oriole,0.5,0.16666666666666666,0.25,30.0
Hooded Oriole,0.1111111111111111,0.03333333333333333,0.05128205128205128,30.0
Orchard Oriole,0.0,0.0,0.0,29.0
Scott Oriole,0.2222222222222222,0.13333333333333333,0.16666666666666666,30.0
Ovenbird,0.0,0.0,0.0,30.0
Brown Pelican,0.625,0.3333333333333333,0.43478260869565216,30.0
White Pelican,0.75,0.45,0.5625,20.0
Western Wood Pewee,0.020985401459854013,0.7666666666666667,0.04085257548845471,30.0
Sayornis,0.0,0.0,0.0,30.0
American Pipit,0.0,0.0,0.0,30.0
Whip poor Will,0.3333333333333333,0.10526315789473684,0.16,19.0
Horned Puffin,0.0,0.0,0.0,30.0
Common Raven,0.0,0.0,0.0,30.0
White necked Raven,0.0,0.0,0.0,30.0
American Redstart,0.0,0.0,0.0,30.0
Geococcyx,0.0,0.0,0.0,30.0
Loggerhead Shrike,0.0,0.0,0.0,30.0
Great Grey Shrike,0.0,0.0,0.0,30.0
Baird Sparrow,0.0,0.0,0.0,20.0
Black throated Sparrow,0.0,0.0,0.0,30.0
Brewer Sparrow,0.0,0.0,0.0,29.0
Chipping Sparrow,0.0,0.0,0.0,30.0
Clay colored Sparrow,0.0,0.0,0.0,29.0
House Sparrow,0.0,0.0,0.0,30.0
Field Sparrow,0.0,0.0,0.0,29.0
Fox Sparrow,0.0,0.0,0.0,30.0
Grasshopper Sparrow,0.0,0.0,0.0,30.0
Harris Sparrow,0.0,0.0,0.0,30.0
Henslow Sparrow,0.0,0.0,0.0,30.0
Le Conte Sparrow,0.0,0.0,0.0,29.0
Lincoln Sparrow,0.0352760736196319,0.7931034482758621,0.06754772393538913,29.0
Nelson Sharp tailed Sparrow,0.0,0.0,0.0,30.0
Savannah Sparrow,0.0,0.0,0.0,30.0
Seaside Sparrow,0.0,0.0,0.0,30.0
Song Sparrow,0.0,0.0,0.0,30.0
Tree Sparrow,0.0,0.0,0.0,30.0
Vesper Sparrow,0.0,0.0,0.0,30.0
White crowned Sparrow,0.0,0.0,0.0,30.0
White throated Sparrow,0.0,0.0,0.0,30.0
Cape Glossy Starling,0.15942028985507245,0.36666666666666664,0.2222222222222222,30.0
Bank Swallow,0.0,0.0,0.0,30.0
Barn Swallow,0.0,0.0,0.0,30.0
Cliff Swallow,0.0,0.0,0.0,30.0
Tree Swallow,0.0,0.0,0.0,30.0
Scarlet Tanager,0.36,0.3,0.32727272727272727,30.0
Summer Tanager,0.42105263157894735,0.26666666666666666,0.32653061224489793,30.0
Artic Tern,0.1073170731707317,0.7586206896551724,0.18803418803418803,29.0
Black Tern,0.0,0.0,0.0,30.0
Caspian Tern,0.0,0.0,0.0,30.0
Common Tern,0.0,0.0,0.0,30.0
Elegant Tern,0.0,0.0,0.0,30.0
Forsters Tern,0.0,0.0,0.0,30.0
Least Tern,0.0,0.0,0.0,30.0
Green tailed Towhee,0.1111111111111111,0.1,0.10526315789473684,30.0
Brown Thrasher,0.0,0.0,0.0,29.0
Sage Thrasher,0.0,0.0,0.0,30.0
Black capped Vireo,0.0,0.0,0.0,21.0
Blue headed Vireo,0.0,0.0,0.0,30.0
Philadelphia Vireo,0.0,0.0,0.0,29.0
Red eyed Vireo,0.0,0.0,0.0,30.0
Warbling Vireo,0.0,0.0,0.0,30.0
White eyed Vireo,0.0,0.0,0.0,30.0
Yellow throated Vireo,0.05813953488372093,0.1724137931034483,0.08695652173913043,29.0
Bay breasted Warbler,0.0,0.0,0.0,30.0
Black and white Warbler,0.0,0.0,0.0,30.0
Black throated Blue Warbler,0.0,0.0,0.0,29.0
Blue winged Warbler,0.18181818181818182,0.06666666666666667,0.0975609756097561,30.0
Canada Warbler,0.0,0.0,0.0,30.0
Cape May Warbler,0.0,0.0,0.0,30.0
Cerulean Warbler,0.0,0.0,0.0,30.0
Chestnut sided Warbler,0.0,0.0,0.0,30.0
Golden winged Warbler,0.0,0.0,0.0,29.0
Hooded Warbler,0.16666666666666666,0.23333333333333334,0.19444444444444445,30.0
Kentucky Warbler,0.12396694214876033,0.5172413793103449,0.2,29.0
Magnolia Warbler,0.25,0.034482758620689655,0.06060606060606061,29.0
Mourning Warbler,0.3888888888888889,0.23333333333333334,0.2916666666666667,30.0
Myrtle Warbler,0.0,0.0,0.0,30.0
Nashville Warbler,0.0425531914893617,0.06666666666666667,0.05194805194805195,30.0
Orange crowned Warbler,0.2,0.06666666666666667,0.1,30.0
Palm Warbler,0.0,0.0,0.0,30.0
Pine Warbler,0.3333333333333333,0.1,0.15384615384615385,30.0
Prairie Warbler,0.2,0.03333333333333333,0.05714285714285714,30.0
Prothonotary Warbler,0.42857142857142855,0.2,0.2727272727272727,30.0
Swainson Warbler,0.0,0.0,0.0,26.0
Tennessee Warbler,0.16666666666666666,0.034482758620689655,0.05714285714285714,29.0
Wilson Warbler,0.17777777777777778,0.26666666666666666,0.21333333333333335,30.0
Worm eating Warbler,0.0,0.0,0.0,29.0
Yellow Warbler,0.4,0.3333333333333333,0.36363636363636365,30.0
Northern Waterthrush,0.0,0.0,0.0,30.0
Louisiana Waterthrush,0.0,0.0,0.0,30.0
Bohemian Waxwing,0.0,0.0,0.0,30.0
Cedar Waxwing,0.0,0.0,0.0,30.0
American Three toed Woodpecker,0.1896551724137931,0.55,0.28205128205128205,20.0
Pileated Woodpecker,0.0,0.0,0.0,30.0
Red bellied Woodpecker,0.0,0.0,0.0,30.0
Red cockaded Woodpecker,0.0,0.0,0.0,29.0
Red headed Woodpecker,0.18518518518518517,0.16666666666666666,0.17543859649122806,30.0
Downy Woodpecker,0.0,0.0,0.0,30.0
Bewick Wren,0.0,0.0,0.0,30.0
Cactus Wren,0.0,0.0,0.0,30.0
Carolina Wren,0.0,0.0,0.0,30.0
House Wren,0.0,0.0,0.0,30.0
Marsh Wren,0.2222222222222222,0.4,0.2857142857142857,30.0
Rock Wren,0.0,0.0,0.0,30.0
Winter Wren,0.0,0.0,0.0,30.0
Common Yellowthroat,0.2564102564102564,0.3333333333333333,0.2898550724637681,30.0
accuracy,0.10545391784604763,0.10545391784604763,0.10545391784604763,0.10545391784604763
macro avg,0.11996250677477825,0.1072623960510412,0.09302723608101038,5794.0
weighted avg,0.11721520265663615,0.10545391784604763,0.0910625929051427,5794.0
